***激光测距仪传来的距离信息***
***Receive Timestamp，Distance***
16.0801,0.0000
17.5842,1.1715
19.1520,1.1723
20.5841,1.1723
22.0800,1.1736
23.6642,1.1800
25.0800,1.1800
26.5841,1.1553
28.1601,1.1540
29.5841,1.1540
31.0800,1.1460
32.6640,1.1474
34.0800,1.1474
35.5842,1.1370
37.1600,1.1456
38.5841,1.1456
40.0799,1.1606
41.6641,1.1595
43.0799,1.1595
44.5840,1.1441
46.0800,1.1515
47.6642,1.1549
49.0801,1.1549
50.5841,1.1637
52.2080,1.1722
53.6321,1.1722
55.1280,1.1600
56.7122,1.1672
58.1279,1.1672
59.6321,1.1672
61.2159,1.1590
62.6321,1.1590
64.1280,1.1553
65.7120,1.1553
67.1281,1.1553
68.6319,1.1553
70.2162,1.1626
71.6320,1.1626
73.1279,1.1373
74.6320,1.1373
76.1279,1.1373
77.6319,1.1612
79.2159,1.1598
80.6318,1.1598
82.1359,1.1598
83.6319,1.1491
85.2079,1.1456
86.6320,1.1456
88.1279,1.1590
89.7119,1.1581
91.1278,1.1581
92.6320,1.1581
94.2639,1.1620
95.6800,1.1620
97.1839,0.2387
98.7599,1.4406
100.1839,1.4406
101.6800,1.4416
103.2638,1.4472
104.7599,1.4437
106.1840,1.4437
107.6799,1.4479
109.2639,1.4492
110.6801,1.4492
112.1840,1.4451
113.6800,1.4451
115.1759,1.4451
116.6799,1.4457
118.2640,1.4457
119.6798,1.4457
121.1838,1.4529
122.6800,1.4529
124.2478,1.4467
125.7279,1.4467
127.2318,1.4467
128.7279,1.4467
130.2318,1.4346
131.8078,1.4552
133.2318,1.4565
134.7277,1.4565
136.3598,1.4519
137.7758,1.4519
139.2798,1.4393
140.7840,1.4393
142.2799,1.4599
143.7758,1.4599
145.3599,1.4674
146.7757,1.4674
148.2798,1.4496
149.8558,1.4398
151.2799,1.4398
152.7758,1.4391
154.3597,1.4482
155.7757,1.4482
157.2798,1.4482
158.8558,1.4493
160.2798,1.4493
161.7758,1.4493
163.2797,1.4493
164.7758,1.4500
166.2797,1.4500
167.9118,1.4560
169.3278,1.4560
170.8318,0.5249
172.4078,1.8514
173.8319,1.8514
175.3279,1.8598
176.8319,1.8598
178.3277,1.8598
179.8317,1.8805
181.4557,1.8699
182.8798,1.8699
184.3757,1.8520
185.8799,1.8520
187.3757,1.8520
188.8798,1.8629
190.4637,1.8616
191.8798,1.8616
193.3759,1.8657
194.9598,1.8625
196.3757,1.8625
197.8798,1.8625
199.4556,1.8632
200.8798,1.8742
202.3758,1.8742
203.9597,1.8653
205.3758,1.8653
206.8797,1.8640
208.4556,1.8510
209.8796,1.8510
211.3758,1.8732
212.9597,1.8646
214.3758,1.8646
215.8798,1.8757
217.4638,1.8876
218.8796,1.8876
220.3757,1.8828
222.0076,1.8927
223.4236,1.8927
224.9276,1.0479
226.5117,2.2221
227.9276,2.2441
229.4316,2.2441
231.0076,2.2297
232.4236,2.2297
233.9276,2.2214
235.4236,2.2283
237.0078,2.2159
238.4237,2.2159
239.9276,2.2422
241.5117,2.2220
242.9275,2.2220
244.4317,2.2357
246.0077,2.2357
247.4236,2.2348
248.9276,2.2348
250.5116,2.2007
251.9275,2.2007
253.4236,2.2304
255.0076,2.2304
256.4316,2.2317
257.9275,2.2317
259.5596,2.2317
260.9757,2.2317
262.4796,2.2369
264.1117,2.2333
265.5277,2.2333
267.0235,2.2507
268.6075,2.2380
270.0235,2.2380
271.5276,2.5577
273.1596,2.5624
274.5757,2.5624
276.0797,2.5873
277.6556,2.5830
279.0797,2.5830
280.5755,2.5698
282.1596,2.5792
283.5755,2.5842
285.0795,2.5842
286.6556,2.6007
288.0797,2.6007
289.5756,2.6007
291.1595,2.5885
292.5755,2.5885
294.0795,2.5824
295.6553,2.5814
297.0796,2.5814
298.6236,2.6066
300.2555,2.5890
301.6794,2.5890
303.1756,2.5738
304.6794,2.5641
306.2554,2.5867
307.6794,2.5867
309.1754,2.6008
310.6794,2.6043
312.2554,2.6049
313.6794,2.6049
315.1755,2.6100
316.7595,2.6052
318.1756,2.6052
319.6795,2.6170
321.2554,2.6105
322.6795,2.6105
324.1756,2.6209
325.6794,2.6209
327.1756,2.6209
328.6716,2.8882
330.2553,2.9114
331.6715,2.9114
333.1755,2.9123
334.7597,2.9062
336.1756,2.9062
337.7274,2.9158
339.2236,2.9158
340.7274,2.9158
342.2235,2.9271
343.8074,2.9236
345.2235,2.9236
346.7275,2.9194
348.2234,2.9194
349.7274,2.9194
351.2234,2.9194
352.8075,2.9071
354.2236,2.9071
355.7274,2.9180
357.3040,2.9144
358.7273,2.9144
360.2234,2.9250
361.7273,2.9044
363.3033,2.9165
364.7273,2.9165
366.2234,2.9154
367.8261,2.9166
369.2233,2.9166
370.7273,2.9166
372.3033,2.9216
373.7273,2.9216
375.2233,2.8922
376.8074,2.9210
378.2235,2.9210
379.7753,2.9223
381.3593,2.9258
382.7754,2.9258
384.2713,2.9258
385.7753,0.0000
387.2714,0.0000
388.7753,3.1951
390.3594,3.2263
391.7753,3.2263
393.2714,3.2263
394.8554,3.2263
396.2714,3.2263
397.7753,3.2323
399.2713,3.2264
400.7752,3.2264
402.3513,3.2458
403.7752,3.2458
405.2714,3.2126
406.7752,3.2264
408.3513,3.2205
409.7753,3.2205
411.2714,3.2098
412.9034,3.2317
414.3273,3.2317
415.8233,3.2250
417.3753,3.2360
418.9513,3.2289
420.3752,3.2368
421.8712,3.2368
423.4552,3.2329
424.8712,3.2329
426.3754,3.2183
427.9512,3.2217
429.3752,3.2217
430.8712,3.2291
432.3752,3.2291
433.8712,3.2291
435.4552,3.4278
436.8712,3.4278
438.3754,3.4217
439.9512,3.4629
441.4552,3.4162
442.8712,3.4162
444.3752,3.4435
445.9512,3.4469
447.3752,3.4469
448.8711,3.4563
450.4552,3.4411
451.8712,3.4411
453.3752,3.4511
454.9511,3.4325
456.3752,3.4325
457.9192,3.4338
459.4233,3.4541
461.0071,3.4445
462.4231,3.4445
463.9193,3.4445
465.5031,3.4511
466.9192,3.4511
468.4232,3.4462
469.9192,3.4473
471.5032,3.4555
472.9271,3.4555
474.4232,3.4682
476.0071,3.4633
477.4231,3.4691
478.9191,3.4691
480.5033,3.4691
481.9191,3.4691
483.4231,3.4572
485.0072,3.4745
486.4232,3.4745
487.9191,3.4877
489.5031,3.4877
490.9191,3.4877
492.4231,3.4704
493.9191,3.4704
495.4231,3.4704
497.0071,3.7704
498.4231,3.7704
499.9190,3.7673
501.5031,3.7771
502.9191,3.7771
504.4231,3.7661
505.9190,3.7697
507.5032,3.7631
508.9191,3.7631
510.4231,3.7703
512.0071,3.7716
513.4231,3.7716
514.9190,3.7716
516.5032,3.7603
517.9191,3.7603
519.4231,3.7603
521.0071,3.7590
522.4230,3.7590
523.9191,3.7576
525.4231,3.7576
526.9190,3.7576
528.4231,3.7658
529.9992,3.7735
531.4232,3.7735
532.9190,3.7700
534.5031,3.7582
535.9270,3.7582
537.4231,3.7582
538.9991,3.7595
540.4230,3.7595
541.9190,3.7733
543.5029,3.7768
544.9189,3.7768
546.4230,3.7768
547.9990,3.7889
549.4231,3.7889
550.9191,3.7889
552.4231,4.0401
553.9990,4.0557
555.4231,4.0667
556.9190,4.0667
558.5030,4.0367
559.9190,4.0367
561.4230,4.0367
562.9190,4.0454
564.5029,4.0509
565.9189,4.0478
567.4230,4.0478
568.9990,4.0585
570.4230,4.0585
571.9190,4.0696
573.5029,4.0408
574.9189,4.0408
576.4710,4.0642
577.9669,4.0602
579.5511,4.0602
580.9670,4.0602
582.4709,4.0612
584.0549,4.0562
585.4709,4.0562
586.9669,4.0403
588.5508,4.0692
589.9669,4.0692
591.4709,4.0705
592.9749,4.0705
594.4710,4.0705
595.9669,4.0747
597.5188,4.0914
599.1029,4.0709
600.5188,4.0709
602.0227,4.0709
603.5188,4.3899
605.1028,4.3969
606.5201,4.3904
608.0244,4.3904
609.5988,4.3953
611.0228,4.3953
612.5188,4.3813
614.1028,4.3764
615.5189,4.3764
617.0710,4.4190
618.6467,4.4286
620.0708,4.4286
621.5668,4.3968
623.1510,4.4084
624.5667,4.4084
626.0708,4.4118
627.6470,4.4064
629.0710,4.4064
630.5668,4.6676
632.1506,4.6829
633.5668,4.6829
635.0710,4.7307
636.6468,4.6943
638.0709,4.6943
639.5668,4.6758
641.1508,4.6825
642.5668,4.6825
644.0707,4.6901
645.6468,4.6993
647.0707,4.6993
648.5669,4.6856
650.1508,4.6868
651.5666,4.6589
653.0707,4.6589
654.7027,4.6575
656.1189,4.6575
657.6148,4.6759
659.1988,4.6904
660.6228,4.6904
662.1189,4.6248
663.6707,4.6883
665.2468,4.6616
666.6707,4.6616
668.1667,4.6875
669.7509,4.6423
671.1667,4.6423
672.6708,4.6565
674.2467,4.6844
675.6707,4.6844
677.1668,4.6882
678.6707,4.6978
680.2467,3.7837
681.6708,5.0374
683.1667,5.0374
684.6706,5.0492
686.2467,5.0548
687.6708,5.0688
689.1667,5.0688
690.6708,5.0639
692.2467,5.0544
693.6707,5.0544
695.1668,5.0606
696.7507,5.0477
698.1667,5.0477
699.6707,5.0477
701.2467,5.0545
702.6707,5.0545
704.1667,5.0430
705.7508,5.0531
707.3027,5.0563
708.7187,5.0563
710.2147,5.0551
711.7987,5.0634
713.2227,5.0634
714.7187,5.0622
716.2946,5.0622
717.7185,5.0622
719.2148,5.0515
720.7188,5.0528
722.3028,5.0706
723.7187,5.0706
725.2146,5.0610
726.7986,5.0571
728.2146,5.0692
729.7186,5.0692
731.3026,5.0608
732.7186,5.0614
734.2148,5.0614
735.7986,5.0549
737.2146,5.0693
738.7187,5.0693
740.2146,5.0519
741.7985,5.0529
743.2146,5.0529
744.7187,5.0564
746.3026,5.0564
747.7188,5.0564
749.2147,5.0574
750.7987,5.0713
