***激光测距仪传来的距离信息***
接收时间，距离
15.6581,0.6478
17.2260,0.6707
18.6581,0.6707
20.1542,0.6707
21.7382,0.6722
23.1541,0.6722
24.6582,0.6679
26.2339,0.6722
27.6582,0.6722
29.1542,0.6771
30.7382,0.6661
32.1540,0.6661
33.6580,0.6731
35.2340,0.6843
36.6580,0.6843
38.1540,0.6702
39.7381,0.6598
41.1539,0.6598
42.6580,0.6587
44.2342,0.6587
45.6580,0.6587
47.1541,0.6587
48.7382,0.6587
50.1540,0.6587
51.6580,0.6545
53.2820,1.0348
54.7061,1.0348
56.2022,1.0507
57.7860,1.0433
59.2022,1.0433
60.7061,1.0254
62.2821,1.0254
63.7062,1.0254
65.2022,1.0206
66.8340,1.0246
68.2581,1.0246
69.7540,1.0305
71.3381,1.0262
72.7540,1.0262
74.2580,1.0365
75.8340,1.0398
77.2580,1.0398
78.7541,1.0450
80.3382,1.0417
81.7540,1.0417
83.2581,1.0406
84.8340,0.1271
86.2580,0.1271
87.7542,1.3491
89.3380,1.3491
90.7540,1.3491
92.2580,1.3681
93.8341,1.3545
95.2580,1.3545
96.7540,1.3476
98.2582,1.3661
99.8340,1.3582
101.2501,1.3570
102.7541,1.3570
104.3301,1.3513
105.7541,1.3513
107.2499,1.3615
108.8341,1.3542
110.2502,1.3542
111.7540,1.3476
113.3381,1.3586
114.7541,1.3586
116.2500,1.3586
117.8340,0.4517
119.2500,0.4517
120.7541,1.6303
122.3380,1.6343
123.7541,1.6343
125.2502,1.6402
126.8341,1.6480
128.2501,1.6480
129.7542,1.6418
131.3302,1.6292
132.7541,1.6292
134.2501,1.6349
135.8341,1.6303
137.2500,1.6303
138.7542,1.6555
140.3062,1.6493
141.9300,1.6614
143.3541,1.6614
144.8500,1.6484
146.4341,1.6587
147.8500,1.6587
149.3541,1.6503
150.9381,0.7252
152.3542,0.7252
153.8500,1.9302
155.4820,1.9384
156.9060,1.9384
158.4020,1.9347
159.9860,1.9520
161.4102,1.9520
162.9061,1.9435
164.4821,1.9306
165.9060,1.9306
167.4022,1.9306
168.9860,1.9362
170.4020,1.9362
171.9060,1.9452
173.4820,1.9230
174.9060,1.9230
176.4021,1.9413
177.9860,1.9239
179.4020,1.9239
180.9540,1.9254
182.5299,1.9521
183.9540,1.9521
185.4500,1.0779
187.0820,2.2022
188.4981,2.2022
190.0020,2.2034
191.5860,2.1985
193.0020,2.1985
194.4982,2.1985
196.0822,2.1985
197.5062,2.1985
199.0021,2.2027
200.6342,2.1958
202.0500,2.1958
203.5540,2.2136
205.1302,2.1889
206.5542,2.1889
208.0502,2.1879
209.6341,2.1879
211.0502,2.1820
212.5541,2.1820
214.1301,2.2086
215.5542,2.2086
217.0502,2.1983
218.5541,1.2770
220.0502,1.2770
221.6341,2.4526
223.0502,2.4526
224.5541,2.4689
226.1382,2.4633
227.5541,2.4633
229.0500,2.4503
230.6340,2.4600
232.0500,2.4600
233.5542,2.4585
235.1302,2.4576
236.5541,2.4576
238.0502,2.4535
239.6340,2.4771
241.0501,2.4771
242.5542,0.5873
244.0502,2.7307
245.5540,2.7307
247.1382,2.7245
248.5541,2.7245
250.0500,2.7427
251.6342,2.7561
253.0500,2.7561
254.5541,2.7546
256.1301,2.7641
257.5541,2.7641
259.0982,2.7420
260.6821,2.7559
262.0982,2.7559
263.6021,2.7442
265.1782,2.7509
266.6021,2.7509
268.0980,2.7589
269.6822,2.7462
271.0983,2.7462
272.6022,2.7547
274.1861,2.7626
275.6022,2.7626
277.0981,0.8799
278.6020,0.8799
280.1781,2.9751
281.6021,2.9751
283.0982,2.9762
284.6820,2.9975
286.0981,2.9975
287.6021,3.0172
289.1782,3.0243
290.6022,3.0243
292.0981,3.0364
293.6902,3.0425
295.0980,3.0425
296.6021,3.0458
298.2341,3.0412
299.6502,3.0412
301.1461,3.0361
302.7301,3.0633
304.1461,3.0633
305.6502,3.0518
307.2343,3.0532
308.6501,3.0532
310.1461,3.0599
311.7300,2.1968
313.1460,2.1968
314.6501,3.3461
316.2821,3.3504
317.6982,3.3504
319.2021,3.3591
320.7781,3.3541
322.2020,3.3541
323.6981,3.3663
325.3301,3.3737
326.7540,3.3737
328.2502,3.3747
329.8342,3.3699
331.2502,3.3699
332.7461,3.3699
334.3301,3.3756
335.7461,3.3756
337.2981,3.3769
338.8821,3.3769
340.2981,3.3769
341.8022,3.3779
343.3781,3.3896
344.8021,3.3896
346.2982,2.5586
347.8821,3.6933
349.2981,3.6933
350.8023,3.7085
352.3781,3.7085
353.8021,3.7085
355.2982,3.7220
356.8823,3.7206
358.2981,3.7206
359.8021,3.7221
361.3780,3.7328
362.8022,3.7328
364.2981,3.7143
365.8822,3.7063
367.2982,3.7063
368.8023,3.6999
370.3860,3.6948
371.8023,3.6948
373.2982,3.7080
374.9782,3.7067
376.4022,3.7067
377.8983,3.7162
379.4821,2.7827
380.8981,2.7827
382.4023,3.9671
384.0342,3.9987
385.4502,3.9987
386.9460,3.9918
388.5301,3.9817
389.9461,3.9817
391.4501,3.9906
393.0261,3.9818
394.4501,3.9818
395.9462,3.9734
397.5302,3.9971
398.9461,3.9971
400.4501,3.9852
401.9463,4.0111
403.4502,4.0111
405.0343,3.9666
406.4501,3.9666
407.9461,3.9590
409.5381,3.9716
410.9462,3.9716
412.4501,3.0749
414.0823,4.2603
415.4981,4.2603
417.0021,4.2384
418.5782,4.2467
420.0022,4.2467
421.4983,4.2424
423.0823,4.2464
424.4981,4.2464
426.0021,4.2525
427.6261,4.2561
429.0502,4.2561
430.5543,4.2827
432.0501,4.2675
433.5462,4.2624
435.0501,4.2624
436.6261,4.2819
438.0501,4.2819
439.5461,4.2773
441.1302,4.2819
442.5463,4.2819
444.0502,3.5066
445.6823,4.6040
447.0981,4.6040
448.6022,4.6192
450.1782,4.6192
451.5943,4.6192
453.0981,4.6299
454.5943,4.6357
456.0983,4.6357
457.6821,4.6269
459.0983,4.6269
460.6023,4.6269
462.1782,4.6222
463.5941,4.6222
465.0982,4.6237
466.6823,4.6400
468.1462,4.6235
469.6502,4.6235
471.2262,4.6224
472.6501,4.6224
474.1461,4.6295
475.6501,4.6377
477.1463,4.6377
478.7303,4.8090
480.1462,4.8090
481.6501,4.8834
483.2263,4.8690
484.6501,4.8690
486.1462,4.8799
487.7301,4.8784
489.1461,4.8798
490.6503,4.8798
492.2741,4.8922
493.6983,4.8922
495.1941,4.8914
496.7782,4.8945
498.1943,4.8945
499.6982,4.9038
501.2743,4.9051
502.6981,4.9051
504.1941,4.9007
505.7781,4.8996
507.1942,4.8996
508.6984,4.8954
510.2821,4.8792
511.6983,4.8982
513.1942,4.8982
514.8262,4.9124
516.2504,4.9124
517.7464,4.8989
519.3302,4.8996
520.7463,4.9009
522.2502,4.9009
523.8262,4.9074
525.2503,4.9074
526.7461,4.9137
528.2502,4.8992
529.8743,4.9065
531.2981,4.9065
532.7941,4.8893
534.2981,4.8937
535.8823,4.8855
537.2982,4.8855
538.7941,4.8842
540.3783,4.8938
541.7941,4.8938
