***激光测距仪传来的距离信息***
***Receive Timestamp，Distance***
28.8499,0.0000
30.3537,0.6535
31.8499,0.6535
33.3540,0.6535
34.9218,0.6533
36.3539,0.6533
37.8498,0.6533
39.3540,0.6742
40.8499,0.6655
42.4340,0.6558
43.8498,0.6558
45.3538,0.6400
46.8500,0.6735
48.4337,0.6568
49.8498,0.6568
51.3539,0.6568
52.9298,0.6618
54.3459,0.6618
55.8500,0.6618
57.4338,0.6554
58.8498,0.7619
60.3539,0.7619
61.9299,1.1923
63.3539,1.1923
64.8500,1.1986
66.4339,1.2080
67.8498,1.2080
69.3460,1.2080
70.9300,1.2091
72.3459,1.2091
73.8499,1.2167
75.3539,1.2167
76.8501,1.2167
78.3458,1.2172
79.9302,1.2128
81.4339,1.2128
82.8498,1.2128
84.3459,1.2391
85.9299,1.2345
87.3458,1.2345
88.8498,1.2220
90.4341,1.2234
91.8499,1.2234
93.3460,1.2221
94.9299,0.2988
96.3459,0.2988
97.8500,1.6931
99.4820,1.7178
100.8980,1.7178
102.4019,1.7033
103.9779,1.7019
105.4019,1.7019
106.8980,1.7114
108.4819,1.7120
109.8979,1.7120
111.4019,1.7107
112.9779,1.7417
114.4018,1.7417
115.8980,1.7110
117.4819,1.7017
118.8980,1.7017
120.4020,1.7088
121.8979,1.7088
123.4818,1.7095
124.8979,1.7095
126.4018,1.7053
127.8978,1.7106
129.4018,1.7106
130.8978,2.2153
132.4018,2.2153
133.9780,2.2138
135.4018,2.2138
136.8978,2.2137
138.5300,2.2234
139.9460,2.2234
141.4498,2.2234
142.9459,2.2234
144.4498,2.2234
145.9458,2.2267
147.4499,2.2278
149.0260,2.2389
150.4499,2.2389
151.9460,2.2325
153.5300,2.2236
154.9458,2.2236
156.4498,2.2269
158.0260,2.2281
159.4500,2.2281
160.9460,2.2377
162.5299,0.4665
163.9460,0.4665
165.4499,2.7796
167.0259,2.7613
168.4500,2.7613
169.9459,2.7766
171.5299,2.7766
172.9459,2.7766
174.4499,2.8034
176.0260,2.7928
177.4499,2.7928
178.9939,2.7928
180.6260,2.7928
182.0500,2.7928
183.5459,2.7990
185.0499,2.7990
186.5459,2.7990
188.0498,2.7945
189.6818,2.7976
191.0979,2.7976
192.6019,2.7961
194.0981,2.7926
195.6739,2.7964
197.0981,2.7964
198.5939,1.0863
200.1779,3.3206
201.5939,3.3206
203.0979,3.2983
204.6818,3.3100
206.0978,3.3100
207.5938,3.3375
209.1778,3.3146
210.5939,3.3397
212.0980,3.3397
213.5939,3.3397
215.0980,3.3397
216.5940,3.3205
218.0979,3.3205
219.5939,3.3205
221.0979,3.3211
222.7299,3.3211
224.1459,3.3211
225.6499,3.3326
227.2259,3.3284
228.6501,3.3284
230.1459,3.3284
231.6500,3.3231
233.1459,3.3231
234.6500,3.3231
236.2259,3.9448
237.6499,3.9448
239.1458,3.9369
240.7299,3.9415
242.1459,3.9415
243.6499,3.9658
245.2740,3.9049
246.6979,3.9049
248.1939,3.9097
249.6980,3.9159
251.2739,3.9314
252.6980,3.9374
254.1939,3.9374
255.7780,3.9325
257.1939,3.9325
258.6979,3.9220
260.2740,3.9154
261.6979,3.9154
263.2419,3.9293
264.8261,3.9667
266.2419,3.9667
267.7459,3.9502
269.3780,3.9435
270.7939,3.9435
272.2979,3.9669
273.8744,3.9669
275.2979,3.9577
276.7939,3.9577
278.3780,2.1269
279.7939,2.1269
281.2978,4.4991
282.8740,4.4671
284.2979,4.4671
285.7941,4.4849
287.3779,4.4859
288.7939,4.4859
290.2980,4.4864
291.8739,4.4926
293.2979,4.4926
294.7941,4.4926
296.2980,4.4880
297.8739,4.4894
299.2980,4.4807
300.7942,4.4807
302.3780,4.5001
303.7939,4.5001
305.2981,4.4943
306.8740,4.4891
308.2978,4.4891
309.7939,4.4765
311.3779,4.4752
312.8740,4.4795
314.2979,4.4795
315.7941,2.6865
317.3779,5.1194
318.7939,5.1194
320.2981,5.1374
321.8739,5.1711
323.2979,5.1711
324.7939,5.1205
326.3780,5.1173
327.7939,5.1173
329.2979,5.1332
330.8741,5.1343
332.2978,5.1343
333.7941,5.1253
335.3780,5.1397
336.7940,5.1397
338.2979,5.1324
339.8739,5.1389
341.2979,5.1389
342.7940,5.1389
344.3780,3.3268
345.7940,3.3268
347.2980,5.7143
348.8741,5.7264
350.2981,5.7264
351.7938,5.7699
353.3780,5.7351
354.8739,5.7449
356.2901,5.7449
357.8741,5.7488
359.2899,5.7488
360.7939,5.7831
362.3780,5.7585
363.7939,5.7585
365.2900,5.7585
366.8421,5.7398
368.4739,5.7519
369.8898,5.7519
